web-scraper-order,web-scraper-start-url,details,prix,address,image_lien,image_lien-href
"1708634081-4329","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","5 000 000 FCFA
                        Terrain à Popenguine Ndayane
                        Mbour
                      

                      
                        
                          
						  


 
    772624716
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4330","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","13 000 000 FCFA
                        TERRAINS EN FACE DU MARCHE D'INTERET NATIONAL DIAMNIADIO
                        Diamniadio
                      

                      
                        
                          
						  


 
    772624716
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4331","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","5 000 000 FCFA
                        Terrains à vendre à Popenguine-ndayane
                        Mbour
                      

                      
                        
                          
						  


 
    777102387
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4332","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","13 000 000 FCFA
                        Terrains disponibles à Diamniadio-PUD
                        Diamniadio
                      

                      
                        
                          
						  


 
    777102387
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4333","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","8 000 000 FCFA
                        CHAMP À VENDRE
                        Thiès
                      

                      
                        
                          
						  


 
    775868512
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4334","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","20 000 000 FCFA
                        terrain de 300 mètres carrés
                        Mbour
                      

                      
                        
                          
						  


 
    771751196
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4335","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","900 000 FCFA
                        Terrains à vendre
                        VDN
                      

                      
                        
                          
						  


 
    776324685
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4336","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","2 500 000 FCFA
                        terrain 250 metres carres a malicounda
                        Mbour
                      

                      
                        
                          
						  


 
    771751196
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4337","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","6 000 000 FCFA
                        Terrain de 250 mètres carré
                        Saly
                      

                      
                        
                          
						  


 
    771751196
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4338","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","13 000 000 FCFA
                        Terrains en face du marché d'intéret national de Diamniadio
                        Diamniadio
                      

                      
                        
                          
						  


 
    777102387
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4339","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","5 000 000 FCFA
                        Terrain de 300 mètres carrés à Nguekhokh
                        Mbour
                      

                      
                        
                          
						  


 
    771751196
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4340","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","20 000 000 FCFA
                        Terrain 300 mètres carrés à Mbour 
                        Mbour
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4341","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","2 500 000 FCFA
                        Terrain 250 mètres carrés à Malicounda 
                        Mbour
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4342","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","6 000 000 FCFA
                        Terrain 250 mètres carrés à Saly 
                        Saly
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4343","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","5 000 000 FCFA
                        Terrain 300 mètres carrés à Nguékhokh 
                        Mbour
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4344","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","4 000 000 FCFA
                        Terrain 225 mètres carrés à Nguékhokh 
                        Mbour
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4345","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","1 250 000 FCFA
                        Terrains 225 mètres carrés à Malicounda 
                        Mbour
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4346","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","6 000 000 FCFA
                        Terain a Malikounda
                        Mbour
                      

                      
                        
                          
						  


 
    778075676
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4347","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","120 000 FCFA
                        TERRAIN A VENDRE 
                        Keur Massar
                      

                      
                        
                          
						  


 
    784506969
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4348","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","1 200 000 FCFA
                        TERRAIN A VENDRE A TIVAOUNE PEULH
                        Keur Massar
                      

                      
                        
                          
						  


 
    784506969
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4349","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","9 000 000 FCFA
                        Terrain de 8000 mètres carrés à Malicounda
                        Mbour
                      

                      
                        
                          
						  


 
    771751196
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4350","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","5 000 000 FCFA
                        Terrain 300 mètres carrés à Malicounda 
                        Mbour
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4351","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","10 000 000 FCFA
                        terrain de 1 hectare à Malicounda
                        Mbour
                      

                      
                        
                          
						  


 
    771751196
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4352","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","5 000 000 FCFA
                        Terrains 225 mètres carrés à Gandigal 
                        Mbour
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4353","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","8 000 FCFA
                        Terrain 8000 mètres carrés à Malicounda 
                        Mbour
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4354","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","500 000 FCFA
                        TERRAIN A VENDRE A TOUBA
                        Touba
                      

                      
                        
                          
						  


 
    784506969
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4355","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","17 000 000 FCFA
                        Terrain de 400 mètres carrés à Saly Velingara
                        Saly
                      

                      
                        
                          
						  


 
    771751196
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4356","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","10 000 000 FCFA
                        Terrain 10000 mètres carrés à Malicounda 
                        Mbour
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4357","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","10 000 000 FCFA
                        Terrain à vendre à Tivaoune PEUL
                        Keur Massar
                      

                      
                        
                          
						  


 
    776914334
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4358","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","900 000 FCFA
                        Vente de terrains 
                        Dakar
                      

                      
                        
                          
						  


 
    776324685
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4359","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","1 500 000 FCFA
                        TERRAIN A VENDRE A DIASS
                        Thiès
                      

                      
                        
                          
						  


 
    784506969
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4360","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","7 000 000 FCFA
                        TERRAIN A VENDRE A TIVAOUANE PEULH CITE NAMORA 
                        Keur Massar
                      

                      
                        
                          
						  


 
    784506969
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4361","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","10 000 000 FCFA
                        Terrain de 350 mètres carré
                        Saly
                      

                      
                        
                          
						  


 
    771751196
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4362","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","6 500 000 FCFA
                        Terrain 300 mètres carrés à Malicounda 
                        Mbour
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4363","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","2 300 000 FCFA
                        Terrains 225 mètres carrés à Malicounda 
                        Mbour
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4364","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","3 950 000 FCFA
                        Terrain à vendre
                        Diamniadio
                      

                      
                        
                          
						  


 
    776868649
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4365","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","13 500 000 FCFA
                        Terrain 300 mètres carrés à Saly 
                        Saly
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4366","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","4 000 000 FCFA
                        4 Terrains jumelés au Lac Rose non loin de la Route
                        Lac rose
                      

                      
                        
                          
						  


 
    705419060
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4367","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","14 000 000 FCFA
                        Terrains à vendre
                        Lac rose
                      

                      
                        
                          
						  


 
    775786181
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4368","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","35 000 000 FCFA
                        Terrain 700 mètres carrés à Saly 
                        Saly
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4369","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","17 000 000 FCFA
                        Terrain 400 mètres carrés à Saly 
                        Saly
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4370","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","6 000 000 FCFA
                        Parcelle sur Niakoul Rap
                        Keur Massar
                      

                      
                        
                          
						  


 
    782836012
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634081-4371","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","5 000 000 FCFA","","",""
"1708634081-4372","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","13 000 000 FCFA","","",""
"1708634081-4373","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","5 000 000 FCFA","","",""
"1708634081-4374","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","13 000 000 FCFA","","",""
"1708634081-4375","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","8 000 000 FCFA","","",""
"1708634081-4376","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","20 000 000 FCFA","","",""
"1708634081-4377","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","900 000 FCFA","","",""
"1708634081-4378","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","2 500 000 FCFA","","",""
"1708634081-4379","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","6 000 000 FCFA","","",""
"1708634081-4380","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","13 000 000 FCFA","","",""
"1708634081-4381","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","5 000 000 FCFA","","",""
"1708634081-4382","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","20 000 000 FCFA","","",""
"1708634081-4383","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","2 500 000 FCFA","","",""
"1708634081-4384","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","6 000 000 FCFA","","",""
"1708634081-4385","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","5 000 000 FCFA","","",""
"1708634081-4386","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","4 000 000 FCFA","","",""
"1708634081-4387","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","1 250 000 FCFA","","",""
"1708634081-4388","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","6 000 000 FCFA","","",""
"1708634081-4389","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","120 000 FCFA","","",""
"1708634081-4390","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","1 200 000 FCFA","","",""
"1708634081-4391","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","9 000 000 FCFA","","",""
"1708634081-4392","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","5 000 000 FCFA","","",""
"1708634081-4393","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","10 000 000 FCFA","","",""
"1708634081-4394","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","5 000 000 FCFA","","",""
"1708634081-4395","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","8 000 FCFA","","",""
"1708634081-4396","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","500 000 FCFA","","",""
"1708634081-4397","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","17 000 000 FCFA","","",""
"1708634081-4398","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","10 000 000 FCFA","","",""
"1708634081-4399","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","10 000 000 FCFA","","",""
"1708634081-4400","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","900 000 FCFA","","",""
"1708634081-4401","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","1 500 000 FCFA","","",""
"1708634081-4402","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","7 000 000 FCFA","","",""
"1708634081-4403","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","10 000 000 FCFA","","",""
"1708634081-4404","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","6 500 000 FCFA","","",""
"1708634081-4405","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","2 300 000 FCFA","","",""
"1708634081-4406","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","3 950 000 FCFA","","",""
"1708634081-4407","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","13 500 000 FCFA","","",""
"1708634081-4408","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","4 000 000 FCFA","","",""
"1708634081-4409","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","14 000 000 FCFA","","",""
"1708634081-4410","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","35 000 000 FCFA","","",""
"1708634081-4411","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","17 000 000 FCFA","","",""
"1708634081-4412","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","6 000 000 FCFA","","",""
"1708634081-4413","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","TERRAINS À VENDRE","",""
"1708634081-4414","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38970-terrain-popenguine-ndayane.html"
"1708634081-4415","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38968-terrains-en-face-du-marche-d-interet-national-diamniadio.html"
"1708634081-4416","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38966-terrains-vendre-popenguine-ndayane.html"
"1708634081-4417","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38964-terrains-disponibles-diamniadio-pud.html"
"1708634081-4418","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38939-champ-vendre.html"
"1708634081-4419","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38929-terrain-de-300-mtres-carrs.html"
"1708634081-4420","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38918-terrains-vendre.html"
"1708634081-4421","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38902-terrain-250-metres-carres-a-malicounda.html"
"1708634081-4422","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38858-terrain-de-250-mtres-carr.html"
"1708634081-4423","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38849-terrains-en-face-du-march-d-intret-national-de-diamniadio.html"
"1708634081-4424","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38839-terrain-de-300-mtres-carrs-nguekhokh.html"
"1708634081-4425","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38834-terrain-300-mtres-carrs-mbour.html"
"1708634081-4426","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38823-terrain-250-mtres-carrs-malicounda.html"
"1708634081-4427","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38817-terrain-250-mtres-carrs-saly.html"
"1708634081-4428","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38774-terrain-300-mtres-carrs-ngukhokh.html"
"1708634081-4429","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38758-terrain-225-mtres-carrs-ngukhokh.html"
"1708634081-4430","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38745-terrains-225-mtres-carrs-malicounda.html"
"1708634081-4431","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38732-terain-a-malikounda.html"
"1708634081-4432","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38728-terrain-a-vendre.html"
"1708634081-4433","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38727-terrain-a-vendre-a-tivaoune-peulh.html"
"1708634081-4434","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38725-terrain-de-8000-mtres-carrs-malicounda.html"
"1708634081-4435","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38719-terrain-300-mtres-carrs-malicounda.html"
"1708634081-4436","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38697-terrain-de-1-hectare-malicounda.html"
"1708634081-4437","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38692-terrains-225-mtres-carrs-gandigal.html"
"1708634081-4438","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38661-terrain-8000-mtres-carrs-malicounda.html"
"1708634081-4439","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38656-terrain-a-vendre-a-touba.html"
"1708634081-4440","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38654-terrain-de-400-mtres-carrs-saly-velingara.html"
"1708634081-4441","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38648-terrain-10000-mtres-carrs-malicounda.html"
"1708634081-4442","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38636-terrain-vendre-tivaoune-peul.html"
"1708634081-4443","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38619-vente-de-terrains.html"
"1708634081-4444","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38618-terrain-a-vendre-a-diass.html"
"1708634081-4445","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38617-terrain-a-vendre-a-tivaouane-peulh-cite-namora.html"
"1708634081-4446","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38607-terrain-de-350-mtres-carr.html"
"1708634081-4447","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38532-terrain-300-mtres-carrs-malicounda.html"
"1708634081-4448","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38502-terrains-225-mtres-carrs-malicounda.html"
"1708634081-4449","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38499-terrain-vendre.html"
"1708634081-4450","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38409-terrain-300-mtres-carrs-saly.html"
"1708634081-4451","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38405-4-terrains-jumels-au-lac-rose-non-loin-de-la-route.html"
"1708634081-4452","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38388-terrains-vendre.html"
"1708634081-4453","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38381-terrain-700-mtres-carrs-saly.html"
"1708634081-4454","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38349-terrain-400-mtres-carrs-saly.html"
"1708634081-4455","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=9","","","","","https://www.dakarvente.com/annonce-38345-parcelle-sur-niakoul-rap.html"
"1708634135-4456","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","950 000 000 FCFA
                        TERRAIN A BOUKHOU
                        Thiès
                      

                      
                        
                          
						  


 
    771835230
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4457","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","26 000 000 FCFA
                        Terrain 687 mètres carrés à Saly 
                        Saly
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4458","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","6 500 000 FCFA
                        Terrain 225 mètres carrés à Saly 
                        Saly
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4459","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","6 500 000 FCFA
                        Terrain 225 mètres carrés à Saly 
                        Saly
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4460","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","13 000 000 FCFA
                        TERRAINS A VENDRE A DIAMNIADIO
                        Diamniadio
                      

                      
                        
                          
						  


 
    774298787
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4461","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","30 000 000 FCFA
                        Terrain 278 mètres carrés à Saly 
                        Saly
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4462","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","3 500 000 FCFA
                        Terrain 225 mètres carrés à Nguékhokh 
                        Mbour
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4463","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","60 000 000 FCFA
                        Terrain 800 mètres carrés à Saly 
                        Saly
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
"1708634135-4464","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=8","16 000 000 FCFA
                        Terrain 600 mètres carrés à Saly 
                        Saly
                      

                      
                        
                          
						  


 
    776360467
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","","",""
