web-scraper-order,web-scraper-start-url,detail,prix,address,image_liens
"1708632082-2850","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","600 000 FCFA
                        UN JOLI APPARTEMENT À LOUER 
                        Ngor
                      

                      
                        
                          
						  


 
    775868512
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632082-2851","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","500 000 FCFA
                        Appartement neuf à louer 
                        Mermoz
                      

                      
                        
                          
						  


 
    771844912
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632082-2852","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","650 000 FCFA
                        Appartement à louer 
                        Mermoz
                      

                      
                        
                          
						  


 
    771844912
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632082-2853","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","525 FCFA
                        LOCATION APPARTEMENT - STUDIO
                        Sacré Coeur
                      

                      
                        
                          
						  


 
    784764646
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632082-2854","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","350 FCFA
                        APPARTEMENT 
                        Sacré Coeur
                      

                      
                        
                          
						  


 
    784764646
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632082-2855","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","175 FCFA
                        STUDIO 
                        Sacré Coeur
                      

                      
                        
                          
						  


 
    784764646
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632082-2856","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","25 000 FCFA
                        APPARTEMENT F3
                        Keur Massar
                      

                      
                        
                          
						  


 
    771660024
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632082-2857","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","850 000 FCFA
                        location appartement
                        Almadies
                      

                      
                        
                          
						  


 
    765745696
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632082-2858","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","325 000 FCFA
                        Appartement F4 à louer non loin du monument 
                        Mamelles
                      

                      
                        
                          
						  


 
    764996878","","",""
"1708632082-2859","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","300 000 FCFA
                        Appartement moderne à louer aux mamelles 
                        Mamelles
                      

                      
                        
                          
						  


 
    764996878","","",""
"1708632082-2860","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","350 000 FCFA
                        Appartement F3 à louer aux mamelles 
                        Mamelles
                      

                      
                        
                          
						  


 
    764996878","","",""
"1708632082-2861","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","500 000 FCFA
                        UN JOLI APPARTEMENT À LOUER NEUF
                        Almadies
                      

                      
                        
                          
						  


 
    775868512
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632082-2862","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","210 000 FCFA
                        Appartement à louer 
                        Rufisque
                      

                      
                        
                          
						  


 
    770812945","","",""
"1708632082-2863","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","30 000 FCFA
                        Studio meublé 
                        Almadies
                      

                      
                        
                          
						  


 
    770978369
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632082-2864","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","550 000 FCFA
                        UN JOLI APPARTEMENT À LOUER 
                        Almadies
                      

                      
                        
                          
						  


 
    775868512
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632082-2865","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","800 000 FCFA
                        UN JOLI DUPLEX À LOUER À LA CITÉ C.P.I
                        Dakar
                      

                      
                        
                          
						  


 
    775868512
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632082-2866","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","750 000 FCFA
                        BEAU  DUPLEX À LOUER À LA CITÉ MOURTADA
                        Dakar
                      

                      
                        
                          
						  


 
    775868512
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632082-2867","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","800 000 FCFA
                        BEAU DUPLEX À LOUER
                        Liberté 6
                      

                      
                        
                          
						  


 
    775868512
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632082-2868","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","500 000 FCFA
                        Appartement à louer
                        Almadies
                      

                      
                        
                          
						  


 
    774992949
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632082-2869","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","300 000 FCFA
                        Appartement neuf f4 à louer ouest foire au 2eme étage 
                        Ouest Foire
                      

                      
                        
                          
						  


 
    774863538
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632082-2870","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","900 000 FCFA
                        Appartement à louer 
                        Mamelles
                      

                      
                        
                          
						  


 
    783751842","","",""
"1708632082-2871","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","3 500 000 FCFA
                        Apartement  waterfront à louer 
                        Mermoz
                      

                      
                        
                          
						  


 
    774992949
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632082-2872","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","900 000 FCFA
                        Appartement à louer
                        Mamelles
                      

                      
                        
                          
						  


 
    783751842","","",""
"1708632082-2873","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","350 000 FCFA","",""
"1708632082-2874","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","350 000 FCFA","",""
"1708632082-2875","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","350 000 FCFA","",""
"1708632082-2876","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","350 000 FCFA","",""
"1708632082-2877","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","350 000 FCFA","",""
"1708632082-2878","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","250 000 FCFA","",""
"1708632082-2879","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","750 000 FCFA","",""
"1708632082-2880","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","2 000 000 FCFA","",""
"1708632082-2881","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","800 000 FCFA","",""
"1708632082-2882","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","550 000 FCFA","",""
"1708632082-2883","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","200 000 FCFA","",""
"1708632082-2884","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","400 000 FCFA","",""
"1708632082-2885","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","250 000 FCFA","",""
"1708632082-2886","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","300 000 FCFA","",""
"1708632082-2887","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","600 000 FCFA","",""
"1708632082-2888","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","350 000 FCFA","",""
"1708632082-2889","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","250 000 FCFA","",""
"1708632082-2890","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","500 000 FCFA","",""
"1708632082-2891","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","45 000 000 FCFA","",""
"1708632082-2892","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","600 000 FCFA","",""
"1708632082-2893","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","500 000 FCFA","",""
"1708632082-2894","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","650 000 FCFA","",""
"1708632082-2895","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","525 FCFA","",""
"1708632082-2896","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","350 FCFA","",""
"1708632082-2897","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","175 FCFA","",""
"1708632082-2898","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","25 000 FCFA","",""
"1708632082-2899","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","850 000 FCFA","",""
"1708632082-2900","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","325 000 FCFA","",""
"1708632082-2901","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","300 000 FCFA","",""
"1708632082-2902","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","350 000 FCFA","",""
"1708632082-2903","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","500 000 FCFA","",""
"1708632082-2904","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","210 000 FCFA","",""
"1708632082-2905","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","30 000 FCFA","",""
"1708632082-2906","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","550 000 FCFA","",""
"1708632082-2907","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","800 000 FCFA","",""
"1708632082-2908","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","750 000 FCFA","",""
"1708632082-2909","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","800 000 FCFA","",""
"1708632082-2910","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","500 000 FCFA","",""
"1708632082-2911","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","300 000 FCFA","",""
"1708632082-2912","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","900 000 FCFA","",""
"1708632082-2913","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","3 500 000 FCFA","",""
"1708632082-2914","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","900 000 FCFA","",""
"1708632082-2915","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","APPARTEMENTS À LOUER",""
"1708632082-2916","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2917","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2918","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2919","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2920","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2921","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2922","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2923","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2924","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2925","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2926","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2927","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2928","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2929","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2930","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2931","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2932","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2933","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2934","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2935","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2936","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2937","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2938","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2939","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2940","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2941","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2942","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2943","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2944","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2945","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2946","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2947","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2948","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2949","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2950","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2951","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2952","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2953","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2954","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2955","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2956","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632082-2957","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=4","","","",""
"1708632091-2958","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","160 000 FCFA
                        Studio à louer à ouakam comico
                        Ouakam
                      

                      
                        
                          
						  


 
    764996878","","",""
"1708632091-2959","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","425 000 FCFA
                        Appartement à louer 
                        Biagui
                      

                      
                        
                          
						  


 
    771844912
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632091-2960","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","180 000 FCFA
                        Appartement F4 à louer à Mbao 
                        Mbao
                      

                      
                        
                          
						  


 
    764996878","","",""
"1708632091-2961","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","450 000 FCFA
                        Appartement F4 neuf à louer aux mamelles 
                        Yoff
                      

                      
                        
                          
						  


 
    764996878","","",""
"1708632091-2962","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","525 000 FCFA
                        Appartement neuf à Yoff Aéroport
                        Yoff
                      

                      
                        
                          
						  


 
    764996878","","",""
"1708632091-2963","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","250 000 FCFA
                        Appartement F4 à louer à ouakam
                        Ouakam
                      

                      
                        
                          
						  


 
    764996878","","",""
"1708632091-2964","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","325 000 FCFA
                        Appartement F3 neuf à yoff aéroport 
                        Yoff
                      

                      
                        
                          
						  


 
    764996878","","",""
"1708632091-2965","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","160 000 FCFA
                        Studio à louer à ouakam comico 
                        Ouakam
                      

                      
                        
                          
						  


 
    764996878","","",""
"1708632091-2966","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","400 000 FCFA
                        appartement neuf à louer 
                        Almadies
                      

                      
                        
                          
						  


 
    771844912
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632091-2967","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","50 000 FCFA
                        appartement à louer 
                        Cité Keur Gorgui
                      

                      
                        
                          
						  


 
    771844912
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632091-2968","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","400 000 FCFA
                        Appartement à louer 
                        Almadies
                      

                      
                        
                          
						  


 
    771844912
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632091-2969","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","55 000 000 FCFA
                        Appartement 3 chambres, salon, cuisine totalement rénovés
                        Castors
                      

                      
                        
                          
						  


 
    773492200
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632091-2970","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","650 000 FCFA
                        Appartement à louer au Point E
                        Point E
                      

                      
                        
                          
						  


 
    783473161
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632091-2971","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","350 000 FCFA
                        Appartement à louer
                        Almadies
                      

                      
                        
                          
						  


 
    771844912
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632091-2972","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","400 000 FCFA
                        Bel appartement à louer 
                        Almadies
                      

                      
                        
                          
						  


 
    771844912
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632091-2973","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","500 000 FCFA
                        Bel appartement à louer 
                        VDN
                      

                      
                        
                          
						  


 
    771844912
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632091-2974","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","500 000 FCFA
                        Bel appartement à louer 
                        VDN
                      

                      
                        
                          
						  


 
    771844912
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632091-2975","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","500 000 FCFA
                        Appartement à louer 
                        Cité Keur Gorgui
                      

                      
                        
                          
						  


 
    771844912
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632091-2976","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","500 000 FCFA
                        appartement à louer 
                        VDN
                      

                      
                        
                          
						  


 
    771844912
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632091-2977","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","400 000 FCFA
                        Appartement neuf à louer 
                        Almadies
                      

                      
                        
                          
						  


 
    771844912
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632091-2978","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","500 000 FCFA
                        Appartement à louer 
                        VDN
                      

                      
                        
                          
						  


 
    771844912
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632091-2979","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","500 000 FCFA
                        Bel appartement à louer 
                        VDN
                      

                      
                        
                          
						  


 
    771844912
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632091-2980","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","800 000 FCFA
                        appartement a louer
                        Sipres
                      

                      
                        
                          
						  


 
    777914373
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632091-2981","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","88 400 000 FCFA
                        Appartement neuf aux ALMADIES
                        Almadies
                      

                      
                        
                          
						  


 
    782969124
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632091-2982","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","500 000 FCFA
                        Appartement à louer 
                        Almadies
                      

                      
                        
                          
						  


 
    771844912
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632091-2983","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","400 000 FCFA
                        appartement à louer 
                        Almadies
                      

                      
                        
                          
						  


 
    771844912
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632091-2984","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","225 000 FCFA
                        studio à louer
                        VDN
                      

                      
                        
                          
						  


 
    771844912
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632091-2985","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","400 000 FCFA
                        bel appartement à louer 
                        Sacré Coeur
                      

                      
                        
                          
						  


 
    771844912
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632091-2986","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","400 000 FCFA
                        Appartement à louer 
                        Sacré Coeur
                      

                      
                        
                          
						  


 
    771844912
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632091-2987","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","500 000 FCFA
                        Appartement à louer 
                        VDN
                      

                      
                        
                          
						  


 
    771844912
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632091-2988","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","500 000 FCFA
                        Appartement à louer 
                        VDN
                      

                      
                        
                          
						  


 
    771844912
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632091-2989","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","350 000 FCFA
                        Appartement neuf à louer 
                        VDN
                      

                      
                        
                          
						  


 
    771844912
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632091-2990","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","350 000 FCFA
                        appartement neuf à louer 
                        VDN
                      

                      
                        
                          
						  


 
    771844912
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632091-2991","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","450 000 FCFA
                        appartement à louer 
                        VDN
                      

                      
                        
                          
						  


 
    771844912
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632091-2992","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","1 800 000 FCFA
                        Appartements de luxe à louer
                        Almadies
                      

                      
                        
                          
						  


 
    776653471
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632091-2993","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","350 000 FCFA
                        appartement neuf à louer 
                        VDN
                      

                      
                        
                          
						  


 
    771844912
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632091-2994","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","400 000 FCFA
                        Appartement à louer 
                        VDN
                      

                      
                        
                          
						  


 
    771844912
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632091-2995","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","165 000 FCFA
                        Nouvel appartement spacieux semi-équipé aux Almadies2
                        
                      

                      
                        
                          
						  


 
    785982480
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632091-2996","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","3 500 000 FCFA
                        appartement neuf à louer 
                        VDN
                      

                      
                        
                          
						  


 
    771844912
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632091-2997","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","350 000 FCFA
                        Appartement neuf à louer 
                        VDN
                      

                      
                        
                          
						  


 
    771844912
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632091-2998","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","475 000 FCFA
                        Appartement F3 a louer aux mamelles 
                        Mamelles
                      

                      
                        
                          
						  


 
    764996878","","",""
"1708632091-2999","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","336 000 FCFA
                        Studio moderne à louer aux mamelles
                        Mamelles
                      

                      
                        
                          
						  


 
    764996878","","",""
"1708632091-3000","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","","160 000 FCFA","",""
"1708632091-3001","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","","425 000 FCFA","",""
"1708632091-3002","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","","180 000 FCFA","",""
"1708632091-3003","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","","450 000 FCFA","",""
"1708632091-3004","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","","525 000 FCFA","",""
"1708632091-3005","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","","250 000 FCFA","",""
"1708632091-3006","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","","325 000 FCFA","",""
"1708632091-3007","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","","160 000 FCFA","",""
"1708632091-3008","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","","400 000 FCFA","",""
"1708632091-3009","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","","50 000 FCFA","",""
"1708632091-3010","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","","400 000 FCFA","",""
"1708632091-3011","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","","55 000 000 FCFA","",""
"1708632091-3012","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","","650 000 FCFA","",""
"1708632091-3013","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=3","","350 000 FCFA","",""
